query_track_id,similarity_score,rank,recommended_track_id,recommended_track_name,recommended_artist_names,recommended_acousticness,recommended_danceability,recommended_energy,recommended_instrumentalness,recommended_key,recommended_liveness,recommended_loudness,recommended_mode,recommended_speechiness,recommended_tempo,recommended_valence,weather_cluster,weather_cluster_similarity,assigned_weather_label
3gJDgenxLephg09x86IxPs,0.9349916347465256,4,2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),"Tyler, The Creator, ScHoolboy Q, Santigold",0.2950665355248287,0.6469047520689322,1.4144726137156995,-0.3082535853490921,1.2940983954079266,3.1613252075316245,1.3382044484254754,-1.1052552241351317,1.0687876850090257,0.40811281116229,0.4201586632148452,0,0.0830142812367272,cloudy
3gJDgenxLephg09x86IxPs,0.9152958016229314,5,05a4pf6pLGNuIOR04EpqMM,Only One to Blame,Samm Henshaw,1.2635081327430429,-0.4569803033388103,-0.2919088345599459,-0.3080093224417772,1.2940983954079266,2.7150540493705004,0.9752386618539844,-1.1052552241351317,0.6391054465961652,-1.0343275296457517,0.6717895750223404,0,-0.3125577864683658,cloudy
3dAk7Z16rv38qRM3MIhCIX,0.9528127871854905,1,2bydO0jZES9rBvSnPvYN5L,Lemonhaze,PawPaw Rod,0.4909726601529406,0.9485876243542776,-0.379136001244963,-0.2869825838434972,-0.9141521763440228,-0.0413266333893824,0.0033664781548021,-1.1052552241351317,-0.6507369764913286,-0.5614594225940084,0.8756973828663454,0,-0.3253876371636478,cloudy
3dAk7Z16rv38qRM3MIhCIX,0.9117316932570856,2,5gOyjqIifZ9NqVcaIIlqv7,god of the sunsets,SEB,0.5316324218682092,0.7360383279714208,0.1115168113582576,-0.3082463499444879,-1.46621481928201,-0.2578994013205161,-0.1027071439553147,-1.1052552241351317,-0.5926503035207012,-0.5473229087739424,1.2314514305941835,0,-0.2954537096524636,cloudy
3dAk7Z16rv38qRM3MIhCIX,0.9095925263293252,3,72jA4yrxxWkefvFUujVaN7,Rendezvous,Jenevieve,0.6573080489881303,1.044577629172342,0.6076213218792919,-0.2271952931666458,-1.1901834978130166,-0.2053969121250897,0.9114067476638256,-1.1052552241351317,-0.7024579866706544,-0.2719188548633152,1.3052053185377597,0,-0.1429532947903737,cloudy
3dAk7Z16rv38qRM3MIhCIX,0.9041414103474004,4,2QrcZL76Rm0uoLlAERAn8U,Strawberry Lemonade,Fulton Lee,0.1435165145861005,1.483389079769209,0.0024828530019862,-0.3073886008888902,-1.46621481928201,-0.3300903239642274,-0.1778035135907957,-1.1052552241351317,-0.7390605477206388,-0.6500620006973903,1.877882566099646,0,-0.2343214069805578,cloudy
3dAk7Z16rv38qRM3MIhCIX,0.9004698071408741,5,4l5e4G1RzrfWWFgehoEgAH,Start Again,"Connor Price, Chloe Sagum",0.0880713849743707,1.3531169303732642,0.5203941551942748,-0.3082535853490921,-1.1901834978130166,0.194934567990036,0.0722048169873263,-1.1052552241351317,-0.8329540738923379,-0.1005265230740485,0.2986816713077784,0,-0.0539979536794549,cloudy
5kukZPbylK4zbZ5xrL1mfV,0.9522802465603896,1,5gg0duuWZ3NnbXszX2WlMA,LIFESTYLE,Joony,1.8401374807050332,-0.0318817105730955,-0.946112584697574,-0.3082535853490921,-0.3620895334060354,-0.5794771476425025,-0.4544084750814839,-1.1052552241351317,1.7928818275195866,1.7298596556330772,1.175051398637331,0,0.4997283831950924,cloudy
5kukZPbylK4zbZ5xrL1mfV,0.931187543937502,2,5jV69hGG74K847yuvYzlHp,Business As Usual (9 - 5 mix),"Eliza Rose, MJ Cole",1.507466703034654,-0.3404210117740175,-0.755303157574099,-0.3082535853490921,1.2940983954079266,-0.4875977915505062,-7.543878682404927e-05,-1.1052552241351317,1.108573077454661,2.1514786006607363,0.3680970952546737,0,0.7045017523741767,cloudy
5kukZPbylK4zbZ5xrL1mfV,0.9010342958675088,3,0ztiCkVBqBCPVo0lAMuYu4,moveOn,Jordan Ward,1.355916682095926,0.2492318749655215,-1.7638672723696085,-0.2484118931338633,1.2940983954079266,-0.600478143320673,-0.8868384035657948,-1.1052552241351317,2.1986928304650655,1.449846616681357,0.6934818950057451,0,0.4099910725791552,cloudy
5kukZPbylK4zbZ5xrL1mfV,0.8902724746130253,4,3lLT1GM0h5bJXv0lToc4zw,Murda She Wrote,Sleepy Hallow,1.8660118745238403,-0.4569803033388103,-1.333183136862337,-0.3082535853490921,0.7420357524699394,-0.6628248492402417,-1.076769638435532,-1.1052552241351317,0.7027620745091816,2.000448352038086,0.6023741510754455,0,0.5982070353639651,cloudy
5kukZPbylK4zbZ5xrL1mfV,0.8902724746130253,5,4kF9Ep004toNzuHLznnjLC,Murda She Wrote (Outro),Sleepy Hallow,1.8660118745238403,-0.4569803033388103,-1.333183136862337,-0.3082535853490921,0.7420357524699394,-0.6628248492402417,-1.076769638435532,-1.1052552241351317,0.7027620745091816,2.000448352038086,0.6023741510754455,0,0.5982070353639651,cloudy
08vlprFBmwh9TQnjXUtZDG,0.91447121742662,1,6TaatvqYYqQ9wS9oZsnUR7,Last Dance,LEISURE,1.019549562451432,0.9760133400165816,-0.3137156262312001,2.7654333329785676,1.5701297168769204,-0.6241042634586148,-0.1803067259119781,-1.1052552241351317,-0.8456853994749413,-0.6170080109623943,0.7542203909592785,0,-0.1723701423518969,cloudy
08vlprFBmwh9TQnjXUtZDG,0.910174449798035,2,2YIIDMcF9zWJ2xcFSA99lH,Charge It,ENNY,0.2396214059130988,0.7360383279714208,-0.3137156262312001,2.9177576404355134,0.7420357524699394,0.0636783450014703,0.2708972949812028,-1.1052552241351317,-0.2123019517404284,0.3144541076780084,0.342066311274588,0,0.0967634739023238,cloudy
08vlprFBmwh9TQnjXUtZDG,0.9087100260051644,3,38dNnsL9yYygLYiX5ORf6B,FRENCH BOSSA NOVA,"Ladji Mouflet, aupinard, gracegrace",1.6368386721286905,1.0994290604969503,-0.1719714803680479,1.8297268728858995,-0.3620895334060354,-0.4219696800562234,-0.1662261566053255,-1.1052552241351317,-0.291872736631699,-0.61370605152997,-0.1438416563536788,0,-0.2094957034823322,cloudy
08vlprFBmwh9TQnjXUtZDG,0.906568807272342,4,4JLBaHFkjxnbf9X0D8G3zQ,Glory of the Snow,Clairo,1.6738020918698435,0.3795040243614664,-0.2701020428886916,1.6882828731044497,-0.0860582119370417,-0.5794771476425025,-0.3304994651829401,-1.1052552241351317,-0.8202227483097347,0.003106849529014,0.1945585353874354,0,0.0122693297933302,cloudy
08vlprFBmwh9TQnjXUtZDG,0.8988192070596902,5,1w327AHTCoChRIkJUprAnV,Mirage,Orion Sun,2.172808258375412,0.050395436413817,-0.717141272149404,3.35296994745536,1.018067073938933,-0.546663091895361,-0.7507262336014855,-1.1052552241351317,-0.5281979677587721,-0.0278490201499626,-0.3173802162209171,0,0.0067668557967983,cloudy
6w7eHZFNdOpg2teEBCqjy2,0.972046535997906,1,4tGZWc5ZBr4DF03KH8Qh0B,CRAZY (Vamos Remix),LE SSERAFIM,-0.9509703439494462,0.619479036406628,1.5344099679075982,-0.3042550722783473,1.5701297168769204,-0.5138490361482194,1.961817217940115,-1.1052552241351317,-0.819427040460822,0.4170556179584384,1.2314514305941835,0,0.0883501809738204,cloudy
6w7eHZFNdOpg2teEBCqjy2,0.955111035404292,2,33w1uIU0I4x9X6oV15wUsX,Can't Get over Me,Take Van,-0.8300999613958752,1.1474240629059829,1.3054386553594282,-0.2369875700745924,1.5701297168769204,-0.5729143364930741,1.2984659528267004,-1.1052552241351317,-0.609360168347868,0.2445626330250305,1.5351439103618505,0,0.0559895346846876,cloudy
6w7eHZFNdOpg2teEBCqjy2,0.9459434686347092,3,4z5G0VxaTklm6eLFtmYhJa,Goodness Gracious,"BABY GRAVY, Yung Gravy, bbno$",-0.4220238074535435,0.4480683135172268,1.4035692178800725,-0.3082535853490921,1.5701297168769204,-0.6247605445735576,1.208350309264123,-1.1052552241351317,-0.776458816619536,1.273810904440244,1.279174534557674,0,0.4177056812804085,cloudy
6w7eHZFNdOpg2teEBCqjy2,0.9404189418114912,4,6CIt7KJVCgSz0mle8HzjBl,like JENNIE,JENNIE,-0.4774689370652734,0.8388847617050614,0.5094907593586476,-0.3081953757030282,1.2940983954079266,-0.5860399587919307,0.7480721437066546,-1.1052552241351317,-0.4971653616511766,0.417502758298246,1.014528230760136,0,0.1938114019174252,cloudy
6w7eHZFNdOpg2teEBCqjy2,0.9404189418114912,5,64mkGGjNPesMM0t9u4Xmfs,like JENNIE,JENNIE,-0.4774689370652734,0.8388847617050614,0.5094907593586476,-0.3081953757030282,1.2940983954079266,-0.5860399587919307,0.7480721437066546,-1.1052552241351317,-0.4971653616511766,0.417502758298246,1.014528230760136,0,0.1938114019174252,cloudy
4AZk9awBXJRVaLS7gOsaMO,0.9080117793836388,1,4vyQ2NdodXhtMGsaaMBqSt,M.I.A,KATSEYE,-0.932118999881458,0.4137861689393466,1.599830342921361,-0.2869281823051197,-1.1901834978130166,0.5887032369557338,0.876361775167268,0.904768399337362,0.4879209553027515,0.3482304010388471,0.5459741191185931,0,0.1263116409996461,cloudy
4AZk9awBXJRVaLS7gOsaMO,0.8941725282896726,2,46576CnmgT6xr0RaZNF2Kt,Scream,"Michael Jackson, Janet Jackson",-0.6767017694700893,0.7291818990558447,1.997804290921751,-0.3081937436568769,-1.46621481928201,0.3918189024728848,1.1779988598697828,0.904768399337362,-0.2043448732513014,-0.3912709301811468,-0.0050108084598881,0,-0.1780884232992154,cloudy
4AZk9awBXJRVaLS7gOsaMO,0.8658335646527084,3,29TPjc8wxfz4XMn21O7VsZ,Sky,Playboi Carti,-0.0893530297831646,0.7497511858025729,1.6543473220994966,-0.3082535853490921,-0.9141521763440228,-0.146331611780235,1.0872574132269102,0.904768399337362,0.5515775832157677,0.7592899549649004,0.0947738634637733,0,0.2943019293840372,cloudy
4AZk9awBXJRVaLS7gOsaMO,0.860754479443702,4,7kaIn88Hw1UA054Xy3mdJR,Genius,"Mc Melodee, Mac Miller",-0.6733750616933855,0.5577711761664437,1.4199243116335132,-0.3082535853490921,-0.9141521763440228,-0.1332059894813784,-0.3170446989565834,0.904768399337362,0.7186762314874358,-0.6163201027473055,-0.1611955123404027,0,-0.2942051323896908,cloudy
4AZk9awBXJRVaLS7gOsaMO,0.8583500826236174,5,4h7qcXBtaOJnmrapxoWxGf,Isis (feat. Logic),"Joyner Lucas, Logic",-0.2815628124371614,1.4285376484446006,1.8342533533873444,-0.3082535853490921,-1.1901834978130166,0.4640098251165961,1.166421502884313,0.904768399337362,0.2094232081833049,0.0722072297346404,0.932097414823198,0,0.0030127262858865,cloudy
5LyKocU0lhUBlXrFKDxbBO,0.8968572109217631,1,4xDovWrB1bJtRietj7JGGu,Go Away,Omar Apollo,-0.8855450910076049,-0.2855695804494092,-0.1719714803680479,-0.3082435210644923,-0.0860582119370417,1.7371951881056846,-0.030739789721312,-1.1052552241351317,-0.8377283209858142,0.2056958188725379,-0.7555650798856935,0,0.0869143570150078,cloudy
5LyKocU0lhUBlXrFKDxbBO,0.886396767692599,2,6SHoc3aoxIxmktCDitqx8f,VANITY,Tommy Richman,-0.8681722837292629,0.6948997544779645,0.5258458531120883,-0.3081143174108458,0.1899731095319519,0.9037181721282918,0.1932977130245391,-1.1052552241351317,-0.5632091131109311,0.0049642017097526,-1.4497193193546465,0,-0.0055177756132784,cloudy
5LyKocU0lhUBlXrFKDxbBO,0.8852868012967587,3,2KLwPaRDOB87XOYAT2fgxh,Pussy & Millions (feat. Travis Scott),"Drake, 21 Savage, Travis Scott",-0.817532398683883,0.4892068870106831,0.1006134155226305,-0.3082535853490921,-0.3620895334060354,1.2187331073008496,0.3046906613171694,-1.1052552241351317,-0.2361731872078096,0.143956056568357,-0.7208573679122459,0,0.0672372208970122,cloudy
